번호,유적명,유구명,유형,매장주체부,장축방향,길이(m),넓이(m),높이(m),출전,비고,지역
2114,청주 오송유적(4지점),214호 토광묘,토광묘,목곽,N60W,3.14,0.9,*0.61,"중앙문화재연구원, 2019",,청주
2118,청주 오송유적(4지점),218호 토광묘,토광묘,목관,N53E,3.14,0.99,*0.23,"중앙문화재연구원, 2019",,청주
2478,청주 오송유적(16지점),14-2호 토광묘,토광묘,?,N24W,3.14,*1.02,*0.37,"중앙문화재연구원, 2019",,청주
3281,아산 공수리,12호 토광묘,토광묘,목곽 + 목관,N20E,3.14,1.28,*0.64,"기호문화재연구원, 2020",,아산
3338,청주 송절동 Ⅱ지구,1지점 38호 토광묘,토광묘,목곽,N3E,3.14,1.18,*0.7,"호서문화유산연구원, 2018",,청주
3493,청주 신봉동 고분군,66호분,토광묘,목곽 + 목관,N55W,3.14,1.7,*1.2,"충북대학교박물관, 1995",,청주
10,천안 청당동,라지구 21호묘,주구토광묘,목관,N27E,3.15,1.54,*0.64,"국립중앙박물관 25, 1993",,천안
212,청주 오송(2지점),21호 토광묘,토광묘,토광,EW,3.15,*0.90,*0.18,"중앙문화재연구원, 2019",,청주
432,청주 신봉동,21호묘,토광묘,목관,n40w,3.15,1.55,0.35,,,청주
433,청주 신봉동,22호묘,토광묘,목관,n74w,3.15,1.45,0.8,,,청주
721,충주 금릉동,11호 토광묘,토광묘,목관,S61E,3.15,1.05,0.45,"충북대학교박물관 112, 2004",,충주
731,충주 금릉동,21호 토광묘,토광묘,목관,N25W,3.15,1.15,0.55,"충북대학교박물관 112, 2004",,충주
737,충주 금릉동,26호 토광묘,토광묘,목관,N10W,3.15,1.15,0.78,"충북대학교박물관 112, 2004",관'ㅍ'형,충주
910,서천 오석리,94-2호 토광묘,주구토광묘,목관,E20W,3.15,1,0.22,"공주대학교박물관, 1996",,서천
1305,아산 명암리 밖지므레(2-2지점),6호 주구토광묘,토광묘,목관,N53S,3.15,1.29,*0.46,"충청남도역사문화연구원, 2011",,아산
1366,아산 명암리 밖지므레(3지점),29호 토광묘,토광묘,목관,N170S,3.15,0.95,*0.15,"충청남도역사문화연구원, 2011",,아산
1420,연기 석삼리 대박골·봉기리·반곡리유적(101번 유적),1호 토광묘,주구토광묘,목관,?,3.15,*0.96,0.21,"충청북도문화재연구원 36, 2014",,연기
1909,청주 오송유적(4지점),11호 토광묘,토광묘,?,N86W,3.15,0.84,*0.47,"중앙문화재연구원, 2019",,청주
1978,청주 오송유적(4지점),80호 토광묘,토광묘,?,N72E,3.15,1.31,*0.3,"중앙문화재연구원, 2019",,청주
2155,청주 오송유적(4지점),255호 토광묘,토광묘,목곽,N60E,3.15,1.22,*0.51,"중앙문화재연구원, 2019",,청주
2363,청주 오송유적(12지점),35호 토광묘,토광묘,?,N9W,3.15,1.18,*0.21,"중앙문화재연구원, 2019",,청주
2469,청주 오송유적(16지점),6호 토광묘,토광묘,목관,N89W,3.15,1.15,*0.45,"중앙문화재연구원, 2019",,청주
3002,연기 용호리,25호 토광묘,토광묘,?,N15W,3.15,1.03,*0.22,"국방문화재연구원, 2012",,연기
3069,아산 북수리,17호 묘,토광묘,목관,N4W,3.15,0.93,0.52,"중부고고학연구소, 2018",,아산
3158,아산 북수리,106호 묘,토광묘,목관,N28E,3.15,*1.1,0.44,"중부고고학연구소, 2018",,아산
3526,청주 신봉동 고분군,98호분,토광묘,목관,N0S,3.15,1.55,*0.62,"충북대학교박물관, 1995",,청주
207,청주 오송(2지점),16호 토광묘,토광묘,목곽,N66E,3.16,1.09,*0.24,"중앙문화재연구원, 2019",,청주
289,청주 오송(2지점),48호 토광묘,토광묘,토광,N31W,3.16,*1.24,*0.37,"중앙문화재연구원, 2019",,청주
489,아산 길산리 437-7번지,3호 토광묘,토광묘,목관 ,n49w,3.16,1.16,0.2,,,아산
922,서천 오석리,95-6호 토광묘,토광묘,토광,E30W,3.16,0.72,*0.16,"공주대학교박물관, 1996",,서천
984,충주 금릉동 301-4번지,6호 토광묘,토광묘,목관,N41E,3.16,1.28,*0.68,"호서문화유산연구원 66, 2021",,충주
1105,천안 대화리·신풍리,KM-009,주구토광묘,목관,N51E,3.16,*1,0.4,"한국고고환경연구소 59, 2014",,천안
1113,천안 대화리·신풍리,KM-017,토광묘,목관,N28E,3.16,1.36,0.2,"한국고고환경연구소 59, 2014",,천안
1143,천안 대화리·신풍리,KM-047,토광묘,목관,N55E,3.16,1.04,0.27,"한국고고환경연구소 59, 2014",,천안
1151,천안 대화리·신풍리,KM-055,토광묘,목곽,N11E,3.16,1.48,0.7,"한국고고환경연구소 59, 2014",,천안
1156,천안 대화리·신풍리,KM-060,주구토광묘,목곽,N30E,3.16,1.56,0.64,"한국고고환경연구소 59, 2014",,천안
1182,아산 용두리 진터,20호묘(토광묘),토광묘,목곽,N46E,3.16,1.36,0.8,"충청문화재연구원 115, 2011",,아산
1243,아산 명암리 밖지므레(2-1지점),6호 토광묘,토광묘,목관,N76S,3.16,1,*0.22,"충청남도역사문화연구원, 2011",,아산
1511,청주 송절동 I지구 6지점,4호 토광묘,토광묘,?,N-30-w,3.16,0.86,0.11,,,청주
2033,청주 오송유적(4지점),133호 토광묘,주구토광묘,목관,N80W,3.16,1.2,*0.32,"중앙문화재연구원, 2019",,청주
2035,청주 오송유적(4지점),135호 토광묘,주구토광묘,목곽,N53W,3.16,1.12,*0.36,"중앙문화재연구원, 2019",,청주
2071,청주 오송유적(4지점),171호 토광묘,토광묘,목곽,N55W,3.16,*1.87,*0.37,"중앙문화재연구원, 2019",,청주
2094,청주 오송유적(4지점),194호 토광묘,주구토광묘,?,N63W,3.16,0.9,*0.17,"중앙문화재연구원, 2019",,청주
2279,청주 오송유적(9지점),42호 토광묘,토광묘,?,N83W,3.16,1.33,*0.25,"중앙문화재연구원, 2019",,청주
2437,청주 오송유적(15지점),31호 토광묘,토광묘,?,N54W,3.16,1,*0.17,"중앙문화재연구원, 2019",,청주
3033,아산 갈산리,2호 토광묘,토광묘,목관,N1W,3.16,0.77,0.32,"백제문화재연구원, 2014",,아산
3129,아산 북수리,77호 묘,토광묘,목관,N9E,3.16,0.94,0.57,"중부고고학연구소, 2018",,아산
3329,청주 송절동 Ⅱ지구,1지점 29호 토광묘,토광묘,목곽,N27E,3.16,1.18,*0.3,"호서문화유산연구원, 2018",,청주
3354,청주 송절동 Ⅱ지구,1지점 56호 토광묘,토광묘,목곽,N44E,3.16,1.2,*0.78,"호서문화유산연구원, 2018",,청주
3374,청주 송절동 Ⅱ지구,1지점 76호 토광묘,토광묘,목곽,N22E,3.16,1.08,*0.38,"호서문화유산연구원, 2018",,청주
3409,청주 송절동 Ⅱ지구,1지점 111호 토광묘,토광묘,목관,N23W,3.16,1.1,*0.77,"호서문화유산연구원, 2018",,청주
716,충주 금릉동,6호 토광묘,토광묘,목관,S75E,3.17,1,0.63,"충북대학교박물관 112, 2004",,충주
856,충주 금릉동,134호 토광묘,토광묘,목관,N64W,3.17,1.2,0.82,"충북대학교박물관 112, 2004",,충주
1327,아산 명암리 밖지므레(2-2지점),28호 주구토광묘,토광묘,목관,N71S,3.17,0.95,*0.34,"충청남도역사문화연구원, 2011",,아산
1701,예산 목리·신리 유적,127호분(3-2지점),토광묘,석곽,N68E,3.17,1.79,0.15,"충청문화재연구원, 2014",,예산
1848,청주 오송유적(3지점),43호 토광묘,주구토광묘,목관,N31E,3.17,1,*0.25,"중앙문화재연구원, 2019",,청주
2098,청주 오송유적(4지점),198호 토광묘,토광묘,?,N82W,3.17,0.99,*0.2,"중앙문화재연구원, 2019",,청주
2245,청주 오송유적(9지점),10호 토광묘,토광묘,?, N20W,3.17,1.06,*0.28,"중앙문화재연구원, 2019",,청주
2317,청주 오송유적(11지점),19호 토광묘,토광묘,?,N74W,3.17,*1.17,*0.2,"중앙문화재연구원, 2019",,청주
3524,청주 신봉동 고분군,97호분,토광묘,목관,N30E,3.17,1.66,*0.84,"충북대학교박물관, 1995",,청주
427,천안 운전리,2지점 1호 주구토광묘,주구토광묘,목관,N89W,3.18,1.25,0.54,"고운문화재연구원 19, 2023",,천안
1844,청주 오송유적(3지점),39호 토광묘,토광묘,?,N52E,3.18,*1.17,*0.26,"중앙문화재연구원, 2019",,청주
2408,청주 오송유적(15지점),3호 토광묘,토광묘,?,N38E,3.18,1.21,*0.13,"중앙문화재연구원, 2019",,청주
3055,아산 북수리,3호 묘,토광묘,목곽 + 목관,N3E,3.18,1.5,0.32,"중부고고학연구소, 2018",,아산
3150,아산 북수리,98호 묘,토광묘,목관,N41E,3.18,1.05,0.49,"중부고고학연구소, 2018",,아산
3372,청주 송절동 Ⅱ지구,1지점 74호 토광묘,토광묘,목곽,N17E,3.18,1.4,*0.61,"호서문화유산연구원, 2018",,청주
3390,청주 송절동 Ⅱ지구,1지점 92호 토광묘,토광묘,목관,N20E,3.18,1.07,*0.07,"호서문화유산연구원, 2018",,청주
3407,청주 송절동 Ⅱ지구,1지점 109호 토광묘,토광묘,목곽,N8E,3.18,1.32,*0.34,"호서문화유산연구원, 2018",,청주
3481,청주 신봉동 고분군,54호분,토광묘,목관,N15W,3.18,1.36,*1.08,"충북대학교박물관, 1995",,청주
493,아산 길산리 437-7번지,7호 토광묘,토광묘,목곽,n65e,3.19,1.25,0.52,,,아산
1818,청주 오송유적(3지점),13호 토광묘,주구토광묘,목관,N77E,3.19,*1.26,*0.28,"중앙문화재연구원, 2019",,청주
2356,청주 오송유적(12지점),29호 토광묘,토광묘,목관,N26W,3.19,1.18,*0.29,"중앙문화재연구원, 2019",,청주
2819,청주 송절동  V지구 2지점,4호 토광묘,토광묘,목관,n5e,3.19,1.16,*0.15,,,청주
3085,아산 북수리,33호 묘,토광묘,목관,N5W,3.19,1.13,0.3,"중부고고학연구소, 2018",,아산
3425,청주 송절동 Ⅱ지구,2지점 2호 토광묘,토광묘,목곽,N22E,3.19,1.05,*0.34,"호서문화유산연구원, 2018",,청주
440,청원 미천리 가지구,4호석곽묘,토광묘,석곽,남북,3.2,0.9,?,,,청원
533,"청주 산남동 42-6, 33-7번지",4호묘,토광묘,목곽,N60W,3.2,1.28,*0.37,"중원문화재연구원 80, 2009",,청주
562,부여 외리유적,1호토광묘,토광묘,목관 ,n32w,3.2,1.05,0.62,가경고고학연구소,,부여
608,홍성 봉신리·대동리 유적,KM-006,주구토광묘,?,N13E,3.2,1.06,*0.3,"한국고고환경연구소, 2012",,홍성
740,충주 금릉동,29호 토광묘,토광묘,목관,N15W,3.2,1.2,0.4,"충북대학교박물관 112, 2004",,충주
795,충주 금릉동,79호 토광묘,토광묘,목관,N15W,3.2,0.85,0.47,"충북대학교박물관 112, 2004",,충주
830,충주 금릉동,109호 토광묘,토광묘,목관,EW,3.2,1.26,0.36,"충북대학교박물관 112, 2004",,충주
838,충주 금릉동,116호 토광묘,토광묘,목관,N75W,3.2,1.05,0.65,"충북대학교박물관 112, 2004",,충주
1102,천안 대화리·신풍리,KM-006,토광묘,목관,N43E,3.2,1.12,0.17,"한국고고환경연구소 59, 2014",,천안
1159,천안 대화리·신풍리,KM-063,토광묘,목관,N18E,3.2,1.4,0.76,"한국고고환경연구소 59, 2014",,천안
1206,아산 용두리 진터,2호묘(주구토광묘),토광묘,목관,N59W,3.2,1.36,*0.32,"충청문화재연구원 115, 2011",,아산
1215,아산 용두리 진터,10호묘(주구토광묘),토광묘,목관,N67E,3.2,1.04,*0.24,"충청문화재연구원 115, 2011",,아산
1377,아산 명암리 밖지므레(3지점),6호 주구토광묘,토광묘,목관,N35S,3.2,1.03,*0.3,"충청남도역사문화연구원, 2011",,아산
1827,청주 오송유적(3지점),22호 토광묘,주구토광묘,?,N84E,3.2,1.12,*0.45,"중앙문화재연구원, 2019",,청주
1841,청주 오송유적(3지점),36호 토광묘,주구토광묘,?,N25W,3.2,1.08,*0.35,"중앙문화재연구원, 2019",,청주
1994,청주 오송유적(4지점),96호 토광묘,토광묘,?,N82W,3.2,1.31,*0.58,"중앙문화재연구원, 2019",,청주
2004,청주 오송유적(4지점),106-1호 토광묘,주구토광묘,?,N62W,3.2,*0.82,*0.64,"중앙문화재연구원, 2019",,청주
2223,청주 오송유적(4지점),323호 토광묘,주구토광묘,목곽,N16E,3.2,*1.01,*0.23,"중앙문화재연구원, 2019",,청주
2326,청주 오송유적(12지점),3호 토광묘,토광묘,목곽,N56E,3.2,1.1,*0.4,"중앙문화재연구원, 2019",,청주
2487,청주 오송유적(17지점),4호 토광묘,토광묘,?,N11E,3.2,*1.17,*0.2,"중앙문화재연구원, 2019",,청주
2848,청주 송절동  V지구 7지점,1호 토광묘,토광묘,목곽,n25e,3.2,1,0.25,,,청주
2849,청주 송절동  V지구 7지점,2호 토광묘,토광묘,목곽,n25e,3.2,1,0.25,,,청주
3284,아산 공수리,15호 토광묘,토광묘,목곽 + 목관,N24E,3.2,1.1,*0.5,"기호문화재연구원, 2020",,아산
3371,청주 송절동 Ⅱ지구,1지점 73호 토광묘,토광묘,목곽,N16E,3.2,1.13,*0.32,"호서문화유산연구원, 2018",,청주
3620,서천 장항,1구역 2호 석곽묘,토광묘,석곽,북서-남동,3.2,1.84,*0.48,"경상문화재연구원, 2023",,서천
274,청주 오송(2지점),33호 토광묘,토광묘,토광,N67W,3.21,1.47,*0.42,"중앙문화재연구원, 2019",,청주
1361,아산 명암리 밖지므레(3지점),24호 토광묘,토광묘,목관,N23S,3.21,1.05,*0.22,"충청남도역사문화연구원, 2011",,아산
2072,청주 오송유적(4지점),172호 토광묘,주구토광묘,목관,N71W,3.21,*0.8,*0.4,"중앙문화재연구원, 2019",,청주
2099,청주 오송유적(4지점),199호 토광묘,토광묘,?,N75E,3.21,1.12,*0.29,"중앙문화재연구원, 2019",,청주
2276,청주 오송유적(9지점),39호 토광묘,토광묘,?,N85W,3.21,1.08,*0.3,"중앙문화재연구원, 2019",,청주
3128,아산 북수리,76호 묘,토광묘,목관,N33E,3.21,1.15,0.52,"중부고고학연구소, 2018",,아산
3271,아산 공수리,2호 토광묘,토광묘,목관,N22E,3.21,1.25,*0.62,"기호문화재연구원, 2020",,아산
1018,공주 장원리 장재울,5호 주구토광묘,주구토광묘,목관,N97E,3.22,0.84,*0.22,"비전문화재연구원 2, 2020",,공주
2012,청주 오송유적(4지점),113호 토광묘,토광묘,?,N53E,3.22,1.05,*0.29,"중앙문화재연구원, 2019",,청주
2219,청주 오송유적(4지점),319호 토광묘,주구토광묘,목곽,NS,3.22,*0.71,*0.14,"중앙문화재연구원, 2019",,청주
2252,청주 오송유적(9지점),16호 토광묘,주구토광묘,목관,N69E,3.22,1.02,*0.27,"중앙문화재연구원, 2019",,청주
2266,청주 오송유적(9지점),30호 토광묘,주구토광묘,?,N16E,3.22,1.14,*0.2,"중앙문화재연구원, 2019",,청주
2359,청주 오송유적(12지점),32호 토광묘,토광묘,?,N17E,3.22,1.27,*0.15,"중앙문화재연구원, 2019",,청주
2377,청주 오송유적(12지점),49호 토광묘,토광묘,?,N73E,3.22,1.09,*0.33,"중앙문화재연구원, 2019",,청주
2434,청주 오송유적(15지점),28호 토광묘,토광묘,?,N72E,3.22,1.06,*0.37,"중앙문화재연구원, 2019",,청주
57,공주 하봉리,8-2호묘,주구토광묘,목관,E36N,3.23,0.9,*0.24,"국립공주박물관, 1995",,공주
319,보은 상가리,3호 토광묘,토광묘,목관,N27E,3.23,1.14,0.35,"한국선사문화연구원, 2015",,보은
1283,아산 명암리 밖지므레(2-2지점),19호 토광묘,토광묘,목관,N56S,3.23,*1.0,*0.08,"충청남도역사문화연구원, 2011",,아산
2122,청주 오송유적(4지점),222호 토광묘,토광묘,목곽,N52E,3.23,1.25,*0.4,"중앙문화재연구원, 2019",,청주
2795,청주 문암동,C지점 40호 분묘,토광묘,목관 혹은 목곽,N1W,3.23,1.05,0.62,"충청북도문화재연구원 98, 2021",,청주
3173,아산 북수리,121호 묘,토광묘,목관,N37E,3.23,0.99,0.41,"중부고고학연구소, 2018",,아산
3487,청주 신봉동 고분군,60호분,토광묘,목곽 + 목관,N25W,3.23,1.5,*1.13,"충북대학교박물관, 1995",,청주
7,천안 청당동,라지구 18호묘,주구토광묘,목관,N53W,3.24,1.44,0.61,"국립중앙박물관 25, 1993",,천안
19,청주 용암,I-6호 석곽묘,토광묘,석곽,N0E,3.24,2.1,0.8,"한국문화재보호재단 72, 2000",,청주
214,청주 오송(2지점),23호 토광묘,토광묘,목곽,N70E,3.24,1.02,*0.28,"중앙문화재연구원, 2019",,청주
217,청주 오송(2지점),26호 토광묘,토광묘,?,N69E,3.24,1.03,*0.45,"중앙문화재연구원, 2019",,청주
283,청주 오송(2지점),42호 토광묘,토광묘,목곽,N87E,3.24,1.19,*0.47,"중앙문화재연구원, 2019",,청주
685,서산 여미리 방죽골,9호 토광묘,주구토광묘,목관,W2S,3.24,1.66,*0.65,"충청문화재연구원, 2005",,서산
854,충주 금릉동,132호 토광묘,토광묘,목관,N85W,3.24,1.05,1.15,"충북대학교박물관 112, 2004",,충주
1965,청주 오송유적(4지점),67호 토광묘,주구토광묘,목곽,N69W,3.24,0.72,*0.31,"중앙문화재연구원, 2019",,청주
2256,청주 오송유적(9지점),20호 토광묘,토광묘,목관,N82E,3.24,1.1,*0.52,"중앙문화재연구원, 2019",,청주
2502,청주 오송유적(19지점),10호 토광묘,토광묘,?,N19W,3.24,0.95,*0.26,"중앙문화재연구원, 2019",,청주
2827,청주 송절동  V지구 2지점,12호 토광묘,토광묘,목관,N64w,3.24,1.28,*1.09,,,청주
3348,청주 송절동 Ⅱ지구,1지점 50호 토광묘,토광묘,목곽,N47E,3.24,1.38,*0.94,"호서문화유산연구원, 2018",,청주
3352,청주 송절동 Ⅱ지구,1지점 54호 토광묘,토광묘,목곽,N29E,3.24,1.32,*0.90,"호서문화유산연구원, 2018",,청주
322,보은 우진리,1호 토광묘,토광묘,?,N84E,3.25,1.5,0.32,"한국선사문화연구원, 2017",,보은
635,연기 응암리,13호 토광묘,토광묘,목관,N40W,3.25,1.5,0.5,"공주대학교박물관, 2008",,연기
722,충주 금릉동,12호 토광묘 ,토광묘,목관,S85E,3.25,1.2,0.4,"충북대학교박물관 112, 2004",,충주
726,충주 금릉동,16호 토광묘,토광묘,목관,S71E,3.25,1.2,0.66,"충북대학교박물관 112, 2004",,충주
752,충주 금릉동,39호 토광묘,토광묘,목관,N40W,3.25,1.08,0.47,"충북대학교박물관 112, 2004",,충주
764,충주 금릉동,50호 토광묘,토광묘,목관,N58W,3.25,1.25,1.05,"충북대학교박물관 112, 2004",,충주
798,충주 금릉동,82호 토광묘,토광묘,목관,N18W,3.25,1.1,1.35,"충북대학교박물관 112, 2004",,충주
871,충주 금릉동,148호 토광묘,토광묘,목관,N65W,3.25,1.15,0.55,"충북대학교박물관 112, 2004",,충주
1043,공주 장원리 장재울,30호 주구토광묘,주구토광묘,목관,N2E,3.25,0.81,0.13,"비전문화재연구원 2, 2020",,공주
1130,천안 대화리·신풍리,KM-034,주구토광묘,목관,N6W,3.25,*0.95,0.34,"한국고고환경연구소 59, 2014",,천안
1522,청주 송절동 I지구 6지점,15호 토광묘,토광묘,?,N30e,3.25,1.56,1.16,,,청주
2014,청주 오송유적(4지점),114-2호 토광묘,주구토광묘,?,N68W,3.25,*0.8,*0.19,"중앙문화재연구원, 2019",,청주
2152,청주 오송유적(4지점),252호 토광묘,토광묘,목곽,N63E,3.25,1.15,*0.64,"중앙문화재연구원, 2019",,청주
2362,청주 오송유적(12지점),34-2호 토광묘,토광묘,?,NS,3.25,*0.88,0.14,"중앙문화재연구원, 2019",,청주
2506,청주 오송유적(19지점),14호 토광묘,토광묘,?,N59W,3.25,1.02,*0.4,"중앙문화재연구원, 2019",,청주
