번호,유적명,유구명,유물명,출전,비고,
5152,예산 목리·신리 유적,133호분(3-2지점),개,"충청문화재연구원, 2014",2점,
5153,예산 목리·신리 유적,134호분(3-2지점),병,"충청문화재연구원, 2014",1점,
5154,예산 목리·신리 유적,134호분(3-2지점),소형접시,"충청문화재연구원, 2014",3점,
5155,예산 목리·신리 유적,134호분(3-2지점),관옥,"충청문화재연구원, 2014",1점,
5156,예산 목리·신리 유적,134호분(3-2지점),구슬,"충청문화재연구원, 2014",1점,
5157,예산 목리·신리 유적,134호분(3-2지점),관정,"충청문화재연구원, 2014",16점,
5158,예산 목리·신리 유적,135호분(3-2지점),단경호,"충청문화재연구원, 2014",2점,
5159,예산 목리·신리 유적,135호분(3-2지점),개,"충청문화재연구원, 2014",3점,
5160,예산 목리·신리 유적,135호분(3-2지점),소도,"충청문화재연구원, 2014",1점,
5161,예산 목리·신리 유적,135호분(3-2지점),철겸,"충청문화재연구원, 2014",1점,
5162,예산 목리·신리 유적,135호분(3-2지점),미상철기편,"충청문화재연구원, 2014",2점,
5163,예산 목리·신리 유적,135호분(3-2지점),관정,"충청문화재연구원, 2014",12점,
5164,예산 목리·신리 유적,136호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5165,예산 목리·신리 유적,136호분(3-2지점),개,"충청문화재연구원, 2014",3점,
5166,예산 목리·신리 유적,136호분(3-2지점),관정,"충청문화재연구원, 2014",9점,
5167,예산 목리·신리 유적,137호분(3-2지점),직구단경호,"충청문화재연구원, 2014",2점,
5168,예산 목리·신리 유적,137호분(3-2지점),심발형토기,"충청문화재연구원, 2014",1점,
5169,예산 목리·신리 유적,137호분(3-2지점),완,"충청문화재연구원, 2014",2점,
5170,예산 목리·신리 유적,137호분(3-2지점),배,"충청문화재연구원, 2014",2점,
5171,예산 목리·신리 유적,137호분(3-2지점),개,"충청문화재연구원, 2014",2점,
5172,예산 목리·신리 유적,137호분(3-2지점),방추차,"충청문화재연구원, 2014",1점,
5173,예산 목리·신리 유적,137호분(3-2지점),관정,"충청문화재연구원, 2014",17점,
5174,예산 목리·신리 유적,138호분(3-2지점),관정,"충청문화재연구원, 2014",6점,
5175,예산 목리·신리 유적,139호분(3-2지점),이식,"충청문화재연구원, 2014",1점,
5176,예산 목리·신리 유적,139호분(3-2지점),미상철기,"충청문화재연구원, 2014",2점,
5177,예산 목리·신리 유적,139호분(3-2지점),소도,"충청문화재연구원, 2014",1점,
5178,예산 목리·신리 유적,139호분(3-2지점),관정,"충청문화재연구원, 2014",15점,
5179,예산 목리·신리 유적,140호분(3-2지점),개,"충청문화재연구원, 2014",3점,
5180,예산 목리·신리 유적,140호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5181,예산 목리·신리 유적,140호분(3-2지점),방추차,"충청문화재연구원, 2014",1점,
5182,예산 목리·신리 유적,140호분(3-2지점),구슬,"충청문화재연구원, 2014",1점,
5183,예산 목리·신리 유적,140호분(3-2지점),관정,"충청문화재연구원, 2014",12점,
5184,예산 목리·신리 유적,142호분(3-2지점),관정,"충청문화재연구원, 2014",6점,
5185,예산 목리·신리 유적,143호분(3-2지점),삼족배,"충청문화재연구원, 2014",1점,
5186,예산 목리·신리 유적,143호분(3-2지점),철부,"충청문화재연구원, 2014",1점,
5187,예산 목리·신리 유적,143호분(3-2지점),관정,"충청문화재연구원, 2014",7점,
5188,예산 목리·신리 유적,146호분(3-2지점),관정,"충청문화재연구원, 2014",4점,
5189,예산 목리·신리 유적,148호분(3-2지점),개,"충청문화재연구원, 2014",1점,
5190,예산 목리·신리 유적,148호분(3-2지점),배,"충청문화재연구원, 2014",1점,
5191,예산 목리·신리 유적,149호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5192,예산 목리·신리 유적,149호분(3-2지점),개,"충청문화재연구원, 2014",1점,
5193,예산 목리·신리 유적,150호분(3-2지점),직구단경호,"충청문화재연구원, 2014",1점,
5194,예산 목리·신리 유적,150호분(3-2지점),광구호,"충청문화재연구원, 2014",1점,
5195,예산 목리·신리 유적,150호분(3-2지점),삼족배,"충청문화재연구원, 2014",3점,
5196,예산 목리·신리 유적,150호분(3-2지점),이식,"충청문화재연구원, 2014",1점,
5197,예산 목리·신리 유적,150호분(3-2지점),미상철기,"충청문화재연구원, 2014",4점,
5198,예산 목리·신리 유적,150호분(3-2지점),대도,"충청문화재연구원, 2014",1점,
5199,예산 목리·신리 유적,150호분(3-2지점),관정,"충청문화재연구원, 2014",12점,
5200,예산 목리·신리 유적,152호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5201,예산 목리·신리 유적,152호분(3-2지점),배,"충청문화재연구원, 2014",1잠,
5202,예산 목리·신리 유적,152호분(3-2지점),개,"충청문화재연구원, 2014",3점,
5203,예산 목리·신리 유적,152호분(3-2지점),미상철기,"충청문화재연구원, 2014",1점,
5204,예산 목리·신리 유적,152호분(3-2지점),관정,"충청문화재연구원, 2014",26점,
5205,예산 목리·신리 유적,153호분(3-2지점),배,"충청문화재연구원, 2014",2점,
5206,예산 목리·신리 유적,154호분(3-2지점),관정,"충청문화재연구원, 2014",5점,
5207,예산 목리·신리 유적,156호분(3-2지점),직구단경호,"충청문화재연구원, 2014",1점,
5208,예산 목리·신리 유적,156호분(3-2지점),완,"충청문화재연구원, 2014",1점,
5209,예산 목리·신리 유적,156호분(3-2지점),개,"충청문화재연구원, 2014",4점,
5210,예산 목리·신리 유적,156호분(3-2지점),관정,"충청문화재연구원, 2014",12점,
5211,예산 목리·신리 유적,156호분(3-2지점),미상철기,"충청문화재연구원, 2014",1점,
5212,예산 목리·신리 유적,156호분(3-2지점),관고리,"충청문화재연구원, 2014",4점,
5213,예산 목리·신리 유적,157호분(3-2지점),이식,"충청문화재연구원, 2014",1점,
5214,예산 목리·신리 유적,157호분(3-2지점),관정,"충청문화재연구원, 2014",25점,
5215,예산 목리·신리 유적,163호분(3-2지점),관고리,"충청문화재연구원, 2014",1점,
5216,예산 목리·신리 유적,163호분(3-2지점),미상철기,"충청문화재연구원, 2014",1점,
5217,예산 목리·신리 유적,163호분(3-2지점),관정,"충청문화재연구원, 2014",2점,
5218,예산 목리·신리 유적,164호분(3-2지점),관정,"충청문화재연구원, 2014",14점,
5219,예산 목리·신리 유적,166호분(3-2지점),철부,"충청문화재연구원, 2014",1점,
5220,예산 목리·신리 유적,167호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5221,예산 목리·신리 유적,167호분(3-2지점),개,"충청문화재연구원, 2014",4점,
5222,예산 목리·신리 유적,167호분(3-2지점),살포,"충청문화재연구원, 2014",1점,
5223,예산 목리·신리 유적,167호분(3-2지점),철부,"충청문화재연구원, 2014",1점,
5224,예산 목리·신리 유적,167호분(3-2지점),미상철기,"충청문화재연구원, 2014",2점,
5225,예산 목리·신리 유적,167호분(3-2지점),관고리,"충청문화재연구원, 2014",4점,
5226,예산 목리·신리 유적,167호분(3-2지점),관정,"충청문화재연구원, 2014",18점,
5227,예산 목리·신리 유적,169호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5228,예산 목리·신리 유적,169호분(3-2지점),병,"충청문화재연구원, 2014",1점,
5229,예산 목리·신리 유적,169호분(3-2지점),관정,"충청문화재연구원, 2014",24점,
5230,예산 목리·신리 유적,170호분(3-2지점),개,"충청문화재연구원, 2014",1점,
5231,예산 목리·신리 유적,170호분(3-2지점),구연부편,"충청문화재연구원, 2014",1점,
5232,예산 목리·신리 유적,171호분(3-2지점),병,"충청문화재연구원, 2014",1점,
5233,예산 목리·신리 유적,171호분(3-2지점),배,"충청문화재연구원, 2014",1점,
5234,예산 목리·신리 유적,171호분(3-2지점),개,"충청문화재연구원, 2014",1점,
5235,예산 목리·신리 유적,172호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5236,예산 목리·신리 유적,172호분(3-2지점),개,"충청문화재연구원, 2014",1점,
5237,예산 목리·신리 유적,172호분(3-2지점),삼족배,"충청문화재연구원, 2014",1점,
5238,예산 목리·신리 유적,172호분(3-2지점),배,"충청문화재연구원, 2014",1점,
5239,예산 목리·신리 유적,172호분(3-2지점),이식,"충청문화재연구원, 2014",1점,
5240,예산 목리·신리 유적,172호분(3-2지점),소도,"충청문화재연구원, 2014",1점,
5241,예산 목리·신리 유적,172호분(3-2지점),관정,"충청문화재연구원, 2014",11점,
5242,예산 목리·신리 유적,173호분(3-2지점),개,"충청문화재연구원, 2014",3점,
5243,예산 목리·신리 유적,173호분(3-2지점),자배기,"충청문화재연구원, 2014",1점,
5244,예산 목리·신리 유적,173호분(3-2지점),호,"충청문화재연구원, 2014",2점,
5245,예산 목리·신리 유적,173호분(3-2지점),관정,"충청문화재연구원, 2014",5점,
5246,예산 목리·신리 유적,174호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5247,예산 목리·신리 유적,174호분(3-2지점),단경소호,"충청문화재연구원, 2014",1점,
5248,예산 목리·신리 유적,174호분(3-2지점),삼족배,"충청문화재연구원, 2014",3점,
5249,예산 목리·신리 유적,174호분(3-2지점),살포,"충청문화재연구원, 2014",1점,
5250,예산 목리·신리 유적,174호분(3-2지점),철겸,"충청문화재연구원, 2014",1점,
5251,예산 목리·신리 유적,174호분(3-2지점),관정,"충청문화재연구원, 2014",8점,
5252,예산 목리·신리 유적,175호분(3-2지점),철제과대,"충청문화재연구원, 2014",6점,
5253,예산 목리·신리 유적,176호분(3-2지점),직구단경호,"충청문화재연구원, 2014",1점,
5254,예산 목리·신리 유적,176호분(3-2지점),"동체, 저부편","충청문화재연구원, 2014",1점,
5255,예산 목리·신리 유적,177호분(3-2지점),단경호,"충청문화재연구원, 2014",1점,
5256,예산 목리·신리 유적,177호분(3-2지점),배,"충청문화재연구원, 2014",2점,
5257,예산 목리·신리 유적,177호분(3-2지점),개,"충청문화재연구원, 2014",2점,
5258,예산 목리·신리 유적,177호분(3-2지점),미상철기,"충청문화재연구원, 2014",1점,
5259,예산 목리·신리 유적,177호분(3-2지점),관정,"충청문화재연구원, 2014",11점,
5260,예산 목리·신리 유적,178호분(3-2지점),직구단경호,"충청문화재연구원, 2014",2점,
5261,예산 목리·신리 유적,178호분(3-2지점),삼족배,"충청문화재연구원, 2014",4점,
5262,예산 목리·신리 유적,179호분(3-2지점),직구단경호,"충청문화재연구원, 2014",1점,
5263,예산 목리·신리 유적,179호분(3-2지점),개,"충청문화재연구원, 2014",2점,
5264,예산 목리·신리 유적,181호분(3-2지점),병,"충청문화재연구원, 2014",1점,
5265,예산 목리·신리 유적,182호분(3-2지점),이식,"충청문화재연구원, 2014",1점,
5266,예산 목리·신리 유적,182호분(3-2지점),철겸,"충청문화재연구원, 2014",1점,
5267,예산 목리·신리 유적,182호분(3-2지점),투부,"충청문화재연구원, 2014",1점,
5268,예산 목리·신리 유적,182호분(3-2지점),미상철기,"충청문화재연구원, 2014",2점,
5269,예산 목리·신리 유적,182호분(3-2지점),관정,"충청문화재연구원, 2014",6점,
5270,예산 목리·신리 유적,184호분(3-2지점),관고리,"충청문화재연구원, 2014",2점,
5271,예산 목리·신리 유적,184호분(3-2지점),관정,"충청문화재연구원, 2014",19점,
5272,예산 목리·신리 유적,188호분(3-2지점),관정,"충청문화재연구원, 2014",10점,
5273,예산 목리·신리 유적,189호분(3-2지점),이식,"충청문화재연구원, 2014",1점,
5274,예산 목리·신리 유적,190호분(3-2지점),토기 구연부편,"충청문화재연구원, 2014",1점,
5275,예산 목리·신리 유적,190호분(3-2지점),청동제 과대금구류,"충청문화재연구원, 2014",4점,
5276,예산 목리·신리 유적,190호분(3-2지점),관정,"충청문화재연구원, 2014",5점,
5277,예산 목리·신리 유적,192호분(3-2지점),관고리,"충청문화재연구원, 2014",3점,
5278,예산 목리·신리 유적,193호분(3-2지점),관정,"충청문화재연구원, 2014",3점,
